"Image_Filename","annotation_area_sqm","Porifera indet. ","Asconema msp 1","Caulophacus msp. 1","Cladorhizidae msp 1","Polychaeta indet. ","Polychaeta msp 1","Polychaeta msp 2","Polychaeta msp 3","Polychaeta msp 5","Actiniaria msp 1","Actiniaria msp 2","Zoantharia msp 1","Tubelariidae msp 1","Asteroidea msp. 1","Ophiuroidea","Elpidiidae msp 1","Polychaeta msp 4","Enteropneusta msp 1","Nemertea msp 1","Crustacea indet","Amphipoda indet. ","Amphipoda msp 1","Amphipoda msp 2","Amphipoda msp 3","Amphipoda msp 4","Amphipoda msp 5","Isopoda indet. ","Isopoda msp 1","Isopoda msp 2","Decapoda indet. ","Caridea msp 1","Caridea msp 2","Caridea msp 3","Caridea msp 4 (juveniles)","Bivalvia msp 1","Animal indet","Image unique ID","Cruise","Dive ID","Date/Time","Date","Time","Longitude (DD)","Latitude (DD)","Depth water (m)","Depth min","Depth max","Slope","Distance group","Annotator","Altitude/Image quality (0 to 3)","Overlap (e.g. Not annotated - overlap with previous image)","Hydrothermal vent field (Vent/Near Vent/Far)","Notes on observations","Annotation area","Habitat_description","Uncertainty_coordinates","EEZ","PA","Type of Record","Title","Institution","Sampling method","Device"
"TIMER_2019_10_02_at_01_41_22_CP4A7146.JPG",1.5579013687149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641889159,0,0,0,0,0,0,0,0,827,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:41:22","2019-10-02","01:41:22",-5.90651168,82.89313462,3939,3889,3989,,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_41_42_CP4A7147.JPG",1.6275211836613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:41:42","2019-10-02","01:41:42",-5.9064121,82.8931353,3938.2,3888.2,3988.2,,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_42_02_CP4A7148.JPG",1.6157822763873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:42:02","2019-10-02","01:42:02",-5.906312,82.8931378,3938.2,3888.2,3988.2,,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_42_22_CP4A7149.JPG",1.3848528577231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:42:22","2019-10-02","01:42:22",-5.90619934,82.89314088,3938.2,3888.2,3988.2,2.8624053,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_42_42_CP4A7150.JPG",1.2829187696501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779472577,0,0,831,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:42:42","2019-10-02","01:42:42",-5.9060832,82.893145,3938.2,3888.2,3988.2,5.385977268,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_43_02_CP4A7151.JPG",1.4446788156934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:43:02","2019-10-02","01:43:02",-5.90595458,82.89315048,3937.5,3887.5,3987.5,5.385977268,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_43_42_CP4A7154.JPG",1.6607794658613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602126905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:43:42","2019-10-02","01:43:42",-5.90571506,82.89315844,3937.5,3887.5,3987.5,5.385977268,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_44_03_CP4A7155.JPG",1.3835640922783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:44:03","2019-10-02","01:44:03",-5.905594,82.8931618,3937.5,3887.5,3987.5,29.83376884,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_44_23_CP4A7156.JPG",1.3814023971994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:44:23","2019-10-02","01:44:23",-5.90549516,82.89316122,3936.8,3886.8,3986.8,29.83376884,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_44_44_CP4A7157.JPG",1.3952229369317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:44:44","2019-10-02","01:44:44",-5.9054204,82.89315976,3936.8,3886.8,3986.8,29.83376884,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_45_05_CP4A7158.JPG",1.2867311754251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:45:05","2019-10-02","01:45:05",-5.9053279,82.8931621,3936.8,3886.8,3986.8,53.45756149,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_45_26_CP4A7159.JPG",1.3742767222262,0,0,0,0,0,0,0.727655489,0,0,0,0,0,0,0,0,0.727655489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:45:26","2019-10-02","01:45:26",-5.90524883,82.8931607,3936.8,3886.8,3986.8,53.45756149,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_45_46_CP4A7160.JPG",1.4719508673978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:45:46","2019-10-02","01:45:46",-5.90514204,82.89316498,3936.8,3886.8,3986.8,53.45756149,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_46_06_CP4A7161.JPG",1.21765094779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:46:06","2019-10-02","01:46:06",-5.90503818,82.89316638,3936.2,3886.2,3986.2,53.45756149,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_46_26_CP4A7162.JPG",1.3588401827244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:46:26","2019-10-02","01:46:26",-5.90494647,82.89316853,3936.2,3886.2,3986.2,60.73563766,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_46_46_CP4A7163.JPG",1.46957552491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:46:46","2019-10-02","01:46:46",-5.9048432,82.89317143,3936.2,3886.2,3986.2,57.96173477,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_47_07_CP4A7164.JPG",1.2669423312836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:47:07","2019-10-02","01:47:07",-5.9047591,82.89317223,3936.2,3886.2,3986.2,57.96173477,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_47_27_CP4A7165.JPG",1.2615009065862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:47:27","2019-10-02","01:47:27",-5.9046484,82.893177,3936.2,3886.2,3986.2,47.74757004,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_47_47_CP4A7166.JPG",1.2233834381276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:47:47","2019-10-02","01:47:47",-5.90453585,82.89317745,3935.5,3885.5,3985.5,47.74757004,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_48_07_CP4A7167.JPG",1.2552954032616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:48:07","2019-10-02","01:48:07",-5.9044522,82.893179,3935.5,3885.5,3985.5,25.14243126,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_48_27_CP4A7168.JPG",1.4470459560176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:48:27","2019-10-02","01:48:27",-5.90435748,82.89318028,3935.5,3885.5,3985.5,6.344120979,"1100m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_48_47_CP4A7169.JPG",1.4057538982419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711362068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:48:47","2019-10-02","01:48:47",-5.904238,82.8931842,3935.5,3885.5,3985.5,13.40572262,"1100m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_49_07_CP4A7170.JPG",1.3802348600092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:49:07","2019-10-02","01:49:07",-5.9041068,82.8931886,3934.9,3884.9,3984.9,12.77257824,"1100m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
